ItemCandidate	220	Name	CheongboBoots(ARCH)
ItemCandidate	221	Name	WoodenSword
ItemCandidate	222	Name	Dagger
ItemCandidate	223	Name	EbonySword
ItemCandidate	224	Name	BronzeSword
ItemCandidate	225	Name	ShortSword
ItemCandidate	226	Name	IronSword
ItemCandidate	227	Name	BronzeAxe
ItemCandidate	228	Name	SteelAxe
ItemCandidate	229	Name	SteelSword
ItemCandidate	230	Name	PrinceDagger
ItemCandidate	231	Name	FireBloodSword
ItemCandidate	232	Name	HellYamaBlade
ItemCandidate	233	Name	HellYamaBlade1
ItemCandidate	234	Name	HellYamaBlade2
ItemCandidate	235	Name	HellYamaBlade3
ItemCandidate	236	Name	HellYamaBlade4
ItemCandidate	237	Name	HellYamaBlade5
ItemCandidate	238	Name	HookedSword
ItemCandidate	239	Name	MartialSword
ItemCandidate	240	Name	PowerAxe
ItemCandidate	241	Name	PurifierSword
ItemCandidate	242	Name	GreatAxe
ItemCandidate	243	Name	ZumaJudgementMace
ItemCandidate	244	Name	JudgementMace
ItemCandidate	245	Name	DragonSword
ItemCandidate	246	Name	BlackDragonSlayer
ItemCandidate	247	Name	WarSpiritBlade
ItemCandidate	248	Name	DragonSlayer
ItemCandidate	249	Name	SwordOfWarGod
ItemCandidate	250	Name	BurstSword
ItemCandidate	251	Name	FrozenSabre
ItemCandidate	252	Name	BlackTigerHammer
ItemCandidate	253	Name	BarbarianSword
ItemCandidate	254	Name	Trident
ItemCandidate	255	Name	HookedSpear
ItemCandidate	256	Name	MageStaff
ItemCandidate	257	Name	BloodStealerSword
ItemCandidate	258	Name	ZumaWarMageStaff
ItemCandidate	259	Name	WarMageStaff
ItemCandidate	260	Name	BlackDragonStaff
ItemCandidate	261	Name	MagicScythe
ItemCandidate	262	Name	DragonStaff
ItemCandidate	263	Name	BladeOfSorcery
ItemCandidate	264	Name	HolyBloodSpear
ItemCandidate	265	Name	ConquerorSpear
ItemCandidate	266	Name	StaffOfLotus
ItemCandidate	267	Name	RawSword
ItemCandidate	268	Name	Scimitar
ItemCandidate	269	Name	KrissSword
ItemCandidate	270	Name	SerpentSword
ItemCandidate	271	Name	ZumaSoulSpringWand
ItemCandidate	272	Name	SoulSpringWand
ItemCandidate	273	Name	BlackDragonSoulSabre
ItemCandidate	274	Name	StoneBambooFan
ItemCandidate	275	Name	SoulSabre
ItemCandidate	276	Name	HeavenSword
ItemCandidate	277	Name	DragonBloodSword
ItemCandidate	278	Name	BastardSword
ItemCandidate	279	Name	FanOfCrane
ItemCandidate	280	Name	BoneCarvedFan
ItemCandidate	281	Name	HoaSword
ItemCandidate	282	Name	ToughHoaSword
ItemCandidate	283	Name	SharpHoaSword
ItemCandidate	284	Name	BladesOfVelocity
ItemCandidate	285	Name	IronBlades
ItemCandidate	286	Name	DoubleBlades
ItemCandidate	287	Name	ZumaBlades
ItemCandidate	288	Name	BladesOfDarkness
ItemCandidate	289	Name	Dragon'sRoyalBlades
ItemCandidate	290	Name	FreezingBlades
ItemCandidate	291	Name	RoyalBlades
ItemCandidate	292	Name	BladesOfMagi
ItemCandidate	293	Name	Stiletto
ItemCandidate	294	Name	ZincBlades
ItemCandidate	295	Name	ButcheringBlades
ItemCandidate	296	Name	TheRipper
ItemCandidate	297	Name	MadDragonBlades
ItemCandidate	298	Name	WoodenBow
ItemCandidate	299	Name	EbonyBow
ItemCandidate	300	Name	ShortBow
ItemCandidate	301	Name	BoneBow
ItemCandidate	302	Name	CompoundBow
ItemCandidate	303	Name	LongBow
ItemCandidate	304	Name	SilverBow
ItemCandidate	305	Name	ZumaFiendBow
ItemCandidate	306	Name	FiendBow
ItemCandidate	307	Name	CursedMaleficBow
ItemCandidate	308	Name	LitheBow
ItemCandidate	309	Name	MaleficBow
ItemCandidate	310	Name	BowOfForce
ItemCandidate	311	Name	DreadBow
ItemCandidate	312	Name	GrimBow
ItemCandidate	313	Name	LethalBow
ItemCandidate	314	Name	ApusBow
ItemCandidate	315	Name	DeathBow
ItemCandidate	316	Name	BloodThirstyBow
ItemCandidate	317	Name	BaseDress(M)
ItemCandidate	318	Name	BaseDress(F)
ItemCandidate	319	Name	LightArmour(M)
ItemCandidate	320	Name	LightArmour(F)
ItemCandidate	321	Name	MediumArmour(M)
ItemCandidate	322	Name	MediumArmour(F)
ItemCandidate	323	Name	HeavyArmour(M)
ItemCandidate	324	Name	HeavyArmour(F)
ItemCandidate	325	Name	MagicRobe(M)
ItemCandidate	326	Name	MagicRobe(F)
ItemCandidate	327	Name	SoulArmour(M)
ItemCandidate	328	Name	SoulArmour(F)
ItemCandidate	329	Name	RelicArmour(M)
ItemCandidate	330	Name	RelicArmour(F)
ItemCandidate	331	Name	LightLeatherArmour(M)
ItemCandidate	332	Name	LightLeatherArmour(F)
ItemCandidate	333	Name	IronArmour(M)
ItemCandidate	334	Name	IronArmour(F)
ItemCandidate	335	Name	WizardRobe(M)
ItemCandidate	336	Name	WitchRobe(F)
ItemCandidate	337	Name	PearlArmour(M)
ItemCandidate	338	Name	PearlArmour(F)
ItemCandidate	339	Name	AncientArmour(M)
ItemCandidate	340	Name	AncientArmour(F)
ItemCandidate	341	Name	TemperedArmour(M)
ItemCandidate	342	Name	TemperedArmour(F)
ItemCandidate	343	Name	SteelArmour(M)
ItemCandidate	344	Name	SteelArmour(F)
ItemCandidate	345	Name	DragonRobe(M)
ItemCandidate	346	Name	DragonRobe(F)
ItemCandidate	347	Name	TitanArmour(M)
ItemCandidate	348	Name	TitanArmour(F)
ItemCandidate	349	Name	RoyalArmour(M)
ItemCandidate	350	Name	RoyalArmour(F)
ItemCandidate	351	Name	StuddedArmour(M)
ItemCandidate	352	Name	StuddedArmour(F)
ItemCandidate	353	Name	BlackTigerArmour(M)
ItemCandidate	354	Name	BlackTigerArmour(F)
ItemCandidate	355	Name	LotusArmour(M)
ItemCandidate	356	Name	LotusArmour(F)
ItemCandidate	357	Name	CraneArmour(M)
ItemCandidate	358	Name	CraneArmour(F)
ItemCandidate	359	Name	StealthArmour(M)
ItemCandidate	360	Name	StealthArmour(F)
ItemCandidate	361	Name	LightTemperedArmour(M)
ItemCandidate	362	Name	LightTemperedArmour(F)
ItemCandidate	363	Name	BlueDarkArmour(M)
ItemCandidate	364	Name	BlueDarkArmour(F)
ItemCandidate	365	Name	RedDarkArmour(M)
ItemCandidate	366	Name	RedDarkArmour(F)
ItemCandidate	367	Name	GreenDarkArmour(M)
ItemCandidate	368	Name	GreenDarkArmour(F)
ItemCandidate	369	Name	GoldDarkArmour(M)
ItemCandidate	370	Name	GoldDarkArmour(F)
ItemCandidate	371	Name	ScaledArmour(M)
ItemCandidate	372	Name	ScaledArmour(F)
ItemCandidate	373	Name	CrystalArmour(M)
ItemCandidate	374	Name	CrystalArmour(F)
ItemCandidate	375	Name	HeavenArmour(M)
ItemCandidate	376	Name	HeavenArmour(M)1
ItemCandidate	377	Name	HeavenArmour(M)2
ItemCandidate	378	Name	HeavenArmour(M)3
ItemCandidate	379	Name	HeavenArmour(F)
ItemCandidate	380	Name	HeavenArmour(F)1
ItemCandidate	381	Name	HeavenArmour(F)2
ItemCandidate	382	Name	HeavenArmour(F)3
ItemCandidate	383	Name	OmaKingRobe(M)
ItemCandidate	384	Name	OmaKingRobe(M)1
ItemCandidate	385	Name	OmaKingRobe(M)2
ItemCandidate	386	Name	OmaKingRobe(M)3
ItemCandidate	387	Name	OmaKingRobe(M)4
ItemCandidate	388	Name	OmaKingRobe(M)5
ItemCandidate	389	Name	OmaKingRobe(F)
ItemCandidate	390	Name	OmaKingRobe(F)1
ItemCandidate	391	Name	OmaKingRobe(F)2
ItemCandidate	392	Name	OmaKingRobe(F)3
ItemCandidate	393	Name	OmaKingRobe(F)4
ItemCandidate	394	Name	OmaKingRobe(F)5
ItemCandidate	395	Name	ParalysisRing
ItemCandidate	396	Name	TeleportRing
ItemCandidate	397	Name	ClearRing
ItemCandidate	398	Name	ProtectionRing
ItemCandidate	399	Name	RevivalRing
ItemCandidate	400	Name	MuscleRing
ItemCandidate	401	Name	FlameRing
ItemCandidate	402	Name	RecoveryRing
ItemCandidate	403	Name	HardenedRing
ItemCandidate	404	Name	CopperRing
ItemCandidate	405	Name	HexagonalRing
ItemCandidate	406	Name	GlassRing
ItemCandidate	407	Name	HornRing
ItemCandidate	408	Name	IronRing
ItemCandidate	409	Name	WhiteJadeRing
ItemCandidate	410	Name	BlueRing
ItemCandidate	411	Name	GaleRing
ItemCandidate	412	Name	SkeletonRing
ItemCandidate	413	Name	BlackRing
ItemCandidate	414	Name	SerpentEyeRing
ItemCandidate	415	Name	PearlRing
ItemCandidate	416	Name	GoldRing
ItemCandidate	417	Name	CharmRing
ItemCandidate	418	Name	MoralRing
ItemCandidate	419	Name	ExpelRing
ItemCandidate	420	Name	CoralRing
ItemCandidate	421	Name	RubyRing
ItemCandidate	422	Name	PlatinumRing
ItemCandidate	423	Name	DragonRing
ItemCandidate	424	Name	EvilSlayerRing
ItemCandidate	425	Name	JadeSnowRing
ItemCandidate	426	Name	TwinGoldRing
ItemCandidate	427	Name	PowerRing
ItemCandidate	428	Name	VioletRing
ItemCandidate	429	Name	TitanRing
ItemCandidate	430	Name	BoundlessRing
ItemCandidate	431	Name	ThunderRing
ItemCandidate	432	Name	TaeGukRing
ItemCandidate	433	Name	OmaSpiritRing
ItemCandidate	434	Name	NobleRing
ItemCandidate	435	Name	SoulRing
ItemCandidate	436	Name	PledgeRing
ItemCandidate	437	Name	CrimsonRubyRing
ItemCandidate	438	Name	FiveElementRing
ItemCandidate	439	Name	GoldDragonRing
ItemCandidate	440	Name	DemonRubyRing
ItemCandidate	441	Name	EvilExpelRing
ItemCandidate	442	Name	PurpleFoxRing
ItemCandidate	443	Name	RedFoxRing
ItemCandidate	444	Name	BlueFoxRing
ItemCandidate	445	Name	GreatPurpleFoxRing
ItemCandidate	446	Name	GreatRedFoxRing
ItemCandidate	447	Name	GreatBlueFoxRing
ItemCandidate	448	Name	SurvivalRing
ItemCandidate	449	Name	SealRing
ItemCandidate	450	Name	TajiRing
ItemCandidate	451	Name	CraftRing1
ItemCandidate	452	Name	CraftRing2
ItemCandidate	453	Name	CraftRing3
ItemCandidate	454	Name	CraftRing4
ItemCandidate	455	Name	CraftRing5
ItemCandidate	456	Name	CraftRing6
ItemCandidate	457	Name	CraftRing7
ItemCandidate	458	Name	CraftRing8
ItemCandidate	459	Name	CraftRing9
ItemCandidate	460	Name	CraftRing10
ItemCandidate	461	Name	RedDemonRing
ItemCandidate	462	Name	CloudRing
ItemCandidate	463	Name	PoisonRing
ItemCandidate	464	Name	EvilDragonRing
ItemCandidate	465	Name	EvilDragonRing1
ItemCandidate	466	Name	EvilDragonRing2
ItemCandidate	467	Name	EvilDragonRing3
ItemCandidate	468	Name	EvilDragonRing4
ItemCandidate	469	Name	EvilDragonRing5
ItemCandidate	470	Name	RDragonRing
ItemCandidate	471	Name	RDragonRing1
ItemCandidate	472	Name	RDragonRing2
ItemCandidate	473	Name	RDragonRing3
ItemCandidate	474	Name	RDragonRing4
ItemCandidate	475	Name	RDragonRing5
ItemCandidate	476	Name	IronBracelet
ItemCandidate	477	Name	ThinBracelet
ItemCandidate	478	Name	LeatherGlove
ItemCandidate	479	Name	SilverBracelet
ItemCandidate	480	Name	SteelBracelet
ItemCandidate	481	Name	LargeBracelet
ItemCandidate	482	Name	SharpBracelet
ItemCandidate	483	Name	HardGlove
ItemCandidate	484	Name	MagicBracelet
ItemCandidate	485	Name	EvadeBracelet
ItemCandidate	486	Name	EbonyBracelet
ItemCandidate	487	Name	MonkBracelet
ItemCandidate	488	Name	StrainBracelet
ItemCandidate	489	Name	DeathGauntlet
ItemCandidate	490	Name	GoldBracelet
ItemCandidate	491	Name	3rdEyeBracelet
ItemCandidate	492	Name	BronzeGlove
ItemCandidate	493	Name	SpellBracelet
ItemCandidate	494	Name	KnightBracelet
ItemCandidate	495	Name	DragonBracelet
ItemCandidate	496	Name	SoulSpringBracelet
ItemCandidate	497	Name	BlackIronBracelet
ItemCandidate	498	Name	SteelGlove
ItemCandidate	499	Name	BracerOfMagic
ItemCandidate	500	Name	TaoPowerBracelet
ItemCandidate	501	Name	SteelGauntlet
ItemCandidate	502	Name	8TrigramWheel
ItemCandidate	503	Name	HangMaWheel
ItemCandidate	504	Name	BokMaWheel
ItemCandidate	505	Name	BaekTaGlove
ItemCandidate	506	Name	SpiritReformer
ItemCandidate	507	Name	HolyTaoWheel
ItemCandidate	508	Name	DualTitanAmulet
ItemCandidate	509	Name	EvilWhispAmulet
ItemCandidate	510	Name	SacredAngelAmulet
ItemCandidate	511	Name	WildTitanAmulet
ItemCandidate	512	Name	EnchantedAmulet
ItemCandidate	513	Name	FiveElementAmulet
ItemCandidate	514	Name	PurpleFoxBracelet
ItemCandidate	515	Name	RedFoxBracelet
ItemCandidate	516	Name	BlueFoxBracelet
ItemCandidate	517	Name	GreatPurpleFoxBrace
ItemCandidate	518	Name	GreatRedFoxBrace
ItemCandidate	519	Name	GreatBlueFoxBrace
ItemCandidate	520	Name	SurvivalBracelet
ItemCandidate	521	Name	LunarBracelet
ItemCandidate	522	Name	GoldenDragonBrace
ItemCandidate	523	Name	GoldenDragonBrace1
ItemCandidate	524	Name	GoldenDragonBrace2
ItemCandidate	525	Name	GoldenDragonBrace3
ItemCandidate	526	Name	GoldenDragonBrace4
ItemCandidate	527	Name	GoldenDragonBrace5
ItemCandidate	528	Name	EvilDragonBracelet
ItemCandidate	529	Name	EvilDragonBracelet1
ItemCandidate	530	Name	EvilDragonBracelet2
ItemCandidate	531	Name	EvilDragonBracelet3
ItemCandidate	532	Name	EvilDragonBracelet4
ItemCandidate	533	Name	EvilDragonBracelet5
ItemCandidate	534	Name	GoldNecklace
ItemCandidate	535	Name	PrecisionNecklace
ItemCandidate	536	Name	BlackNecklace
ItemCandidate	537	Name	EbonyNecklace
ItemCandidate	538	Name	YellowNecklace
ItemCandidate	539	Name	PlatinumNecklace
ItemCandidate	540	Name	JadeNecklace
ItemCandidate	541	Name	TigerNecklace
ItemCandidate	542	Name	ElusionNecklace
ItemCandidate	543	Name	NagaNecklace
ItemCandidate	544	Name	AmberNecklace
ItemCandidate	545	Name	PhoenixBead
ItemCandidate	546	Name	LanternNecklace
ItemCandidate	547	Name	GaleNecklace
ItemCandidate	548	Name	WarriorNecklace
ItemCandidate	549	Name	BlueCrystalNecklace
ItemCandidate	550	Name	BlueJadeNecklace
ItemCandidate	551	Name	ConvexLens
ItemCandidate	552	Name	BambooPipe
ItemCandidate	553	Name	BlueThunderNecklace
ItemCandidate	554	Name	SpiritPowerNecklace
ItemCandidate	555	Name	ClawNecklace
ItemCandidate	556	Name	LifeNecklace
ItemCandidate	557	Name	PearlNecklace
ItemCandidate	558	Name	AmethystNecklace
ItemCandidate	559	Name	DemonicBells
ItemCandidate	560	Name	SoulNecklace
ItemCandidate	561	Name	GreenBead
ItemCandidate	562	Name	HeroNecklace
ItemCandidate	563	Name	AdamantineNecklace
ItemCandidate	564	Name	RequiemNecklace
ItemCandidate	565	Name	CuspidNecklace
ItemCandidate	566	Name	SorceryAnchor
ItemCandidate	567	Name	PurifiedMirror
ItemCandidate	568	Name	AdamantNecklace
ItemCandidate	569	Name	EvilTriangle
ItemCandidate	570	Name	CrossPurified
ItemCandidate	571	Name	PurpleFoxCollar
ItemCandidate	572	Name	RedFoxCollar
ItemCandidate	573	Name	BlueFoxCollar
ItemCandidate	574	Name	GreatPurpleFoxCollar
ItemCandidate	575	Name	GreatRedFoxCollar
ItemCandidate	576	Name	GreatBlueFoxCollar
ItemCandidate	577	Name	SurvivalNecklace
ItemCandidate	578	Name	DemonMask
ItemCandidate	579	Name	VioletOrb
ItemCandidate	580	Name	KunroonTear
ItemCandidate	581	Name	DragonNecklace
ItemCandidate	582	Name	DragonNecklace1
ItemCandidate	583	Name	DragonNecklace2
ItemCandidate	584	Name	DragonNecklace3
ItemCandidate	585	Name	DragonNecklace4
ItemCandidate	586	Name	DragonNecklace5
ItemCandidate	587	Name	DragonPendant
ItemCandidate	588	Name	DragonPendant1
ItemCandidate	589	Name	DragonPendant2
ItemCandidate	590	Name	DragonPendant3
ItemCandidate	591	Name	DragonPendant4
ItemCandidate	592	Name	DragonPendant5
ItemCandidate	593	Name	ProbeNecklace
ItemCandidate	594	Name	SkillNecklace
ItemCandidate	595	Name	BronzeHelmet
ItemCandidate	596	Name	MagicHelmet
ItemCandidate	597	Name	BrassHelmet
ItemCandidate	598	Name	GoldenTiara
ItemCandidate	599	Name	SkeletonHelmet
ItemCandidate	600	Name	ShamanHelmet
ItemCandidate	601	Name	SteelHelmet
ItemCandidate	602	Name	HelmetOfHero
ItemCandidate	603	Name	BlackIronHelmet
ItemCandidate	604	Name	GreatHelmet
ItemCandidate	605	Name	WisdomCoronet
ItemCandidate	606	Name	TaoCoronet
ItemCandidate	607	Name	RoyalHelmet
ItemCandidate	608	Name	HelmetOfKings
ItemCandidate	609	Name	HelmetOfSorcery
ItemCandidate	610	Name	PurifiedMask
ItemCandidate	611	Name	DemonShadow
ItemCandidate	612	Name	LeatherBelt
ItemCandidate	613	Name	ChainBelt
ItemCandidate	614	Name	BronzeBelt
ItemCandidate	615	Name	SteelBelt
ItemCandidate	616	Name	GoldBelt
ItemCandidate	617	Name	AdamantineBelt
ItemCandidate	618	Name	FlamingGrasp
ItemCandidate	619	Name	RottenShoes
ItemCandidate	620	Name	LowShoes
ItemCandidate	621	Name	LeatherBoots
ItemCandidate	622	Name	SilkBoots
ItemCandidate	623	Name	BlackBoots
ItemCandidate	624	Name	DragonBoots
ItemCandidate	625	Name	RedScaleBoots
ItemCandidate	626	Name	GoldPatternBoots
ItemCandidate	627	Name	HealthStone(S)
ItemCandidate	628	Name	HealthStone(M)
ItemCandidate	629	Name	HealthStone(L)
ItemCandidate	630	Name	HealthStone(XL)
ItemCandidate	631	Name	HealthStone
